Tm,Tr,Tc,test#1,test#2,test#3,test#4,test#5,test#6,test#7,test#8,test#9,test#10,MIN Kernel Time,GFLOPS
4,4,4,162.367,153.347,150.995,157.845,151.433,152.827,152.553,152.41,152.952,152.068,150.995,0.8888885592238152
4,4,5,194.854,178.16,180.272,186.406,177.835,178.215,178.967,179.873,180.011,180.049,177.835,0.7547317907048667
4,4,6,157.296,157.027,157.105,157.79,158.145,156.918,156.629,158.929,158.74,157.958,156.629,0.8569149263546343
4,4,7,179.603,180.828,181.624,186.378,179.2,180.916,179.082,179.864,179.914,180.441,179.082,0.7494763739515976
4,4,8,134.805,134.735,135.351,134.582,142.145,134.8,136.601,137.002,135.287,142.184,134.582,0.9972933081689973
4,4,9,149.229,148.463,149.361,150.814,148.404,148.665,148.179,148.317,148.089,150.577,148.089,0.9063315168581056
4,4,10,162.825,162.798,162.968,162.77,163.37,163.2,163.463,162.938,163.395,163.523,162.77,0.8245851692572341
4,4,11,183.871,178.249,184.891,177.833,185.365,185.002,177.851,178.306,177.738,181.193,177.738,0.7551436833991605
4,4,12,195.881,195.397,196.629,194.424,196.009,201.257,195.453,194.844,195.339,193.249,193.249,0.6945325874907503
4,4,13,216.912,207.446,207.389,208.039,207.812,207.727,207.804,214.649,207.646,214.001,207.389,0.647178625674457
4,4,14,223.568,223.131,223.087,230.307,222.529,224.414,222.206,222.785,222.594,233.339,222.206,0.6040238697424912
4,4,15,244.445,237.059,248.608,238.445,237.389,237.119,237.309,237.634,236.882,244.758,236.882,0.5666016328805059
4,4,16,135.804,134.436,133.986,141.748,134.785,134.052,144.392,147.335,134.183,133.733,133.733,1.0036245952756613
4,5,4,193.731,187.96,194.867,207.416,201.277,202.197,201.438,204.56,196.381,196.186,187.96,0.714076016173654
4,5,5,228.872,220.665,220.806,221.664,220.901,221.006,221.565,220.487,220.979,220.637,220.487,0.6087330681627489
4,5,6,193.739,194.103,193.45,194.188,193.753,193.206,193.925,193.411,194.019,193.232,193.206,0.6946871629245468
4,5,7,230.051,221.332,235.688,228.916,221.302,221.343,220.958,222.032,220.79,221.369,220.79,0.607897676525205
4,5,8,166.318,165.6,166.575,165.784,165.557,165.514,165.935,172.273,166.486,165.788,165.514,0.8109146537453025
4,5,9,191.165,184.734,184.412,184.893,184.837,184.643,184.307,200.088,186.705,187.361,184.307,0.7282291394249811
4,5,10,206.434,212.907,213.272,215.233,206.163,207.279,202.89,203.484,203.447,202.895,202.89,0.6615295381733944
4,5,11,221.463,221.698,221.986,221.688,221.986,228.486,221.551,221.404,221.462,221.602,221.404,0.606211848024426
4,5,12,248.888,241.008,240.601,239.776,240.36,239.964,239.854,240.268,239.963,240.239,239.776,0.5597629787801948
4,5,13,258.856,258.439,265.457,266.735,258.815,266.12,265.021,265.202,265.344,265.279,258.439,0.5193400686428905
4,5,14,279.537,277.612,285.573,279.294,277.181,286.203,277.027,276.944,277.023,286.085,276.944,0.4846385117568895
4,5,15,303.384,295.585,296.173,295.799,296.027,295.892,295.989,295.563,295.647,295.493,295.493,0.45421626908251633
4,5,16,166.54,167.608,169.267,167.277,165.51,168.762,167.447,166.53,165.519,165.679,165.51,0.8109342517068455
4,6,4,174.613,167.218,167.254,167.67,167.219,167.712,173.239,167.335,167.125,166.996,166.996,0.8037182207957076
4,6,5,199.268,198.569,197.635,205.054,198.223,205.962,205.248,197.894,204.438,204.698,197.635,0.679119224833658
4,6,6,174.843,173.471,173.956,173.49,173.494,173.534,173.997,184.692,175.61,173.629,173.471,0.7737185350865562
4,6,7,198.641,199.096,198.837,205.428,201.859,198.868,198.567,199.243,198.77,198.523,198.523,0.6760815018914685
4,6,8,156.665,156.384,149.771,149.646,149.489,149.453,149.215,149.737,149.862,149.167,149.167,0.8997816407114174
4,6,9,176.239,166.687,166.615,166.662,166.792,166.078,165.833,166.135,166.923,173.072,165.833,0.8093547605120814
4,6,10,190.058,190.361,184.897,183.653,182.715,189.915,182.886,183.312,182.901,183.058,182.715,0.7345742166762443
4,6,11,199.676,200.047,199.352,199.106,199.358,207.778,199.679,199.501,200.01,200.625,199.106,0.6741018753829618
4,6,12,217.534,217.051,216.514,223.515,222.817,234.901,217.094,219.408,218.98,216.551,216.514,0.6199032302761022
4,6,13,244.72,232.957,232.666,232.696,233.211,232.838,232.892,232.941,233.211,232.859,232.666,0.5768686787068158
4,6,14,251.668,249.76,250.623,250.053,249.563,249.314,249.855,250.367,249.703,257.394,249.314,0.5383481392942234
4,6,15,267.257,266.572,279.051,278.007,266.611,266.855,266.011,266.021,266.809,273.479,266.011,0.5045570596704647
4,6,16,149.544,149.807,148.969,149.193,150.536,149.987,149.659,149.441,150.785,150.636,148.969,0.9009775725150871
4,7,4,195.244,195.541,194.913,194.646,194.586,219.769,219.085,209.541,209.22,209.65,194.586,0.6897604555312303
4,7,5,248.61,248.745,248.659,242.119,237.752,230.517,231.078,230.601,230.103,230.742,230.103,0.5832941248049787
4,7,6,202.421,209.135,202.06,202.078,203.479,201.948,203.144,202.075,203.182,202.244,201.948,0.6646152871036107
4,7,7,240.697,231.254,244.471,231.248,231.333,233.543,231.149,231.606,231.551,231.981,231.149,0.580654590761803
4,7,8,174.181,174.278,174.09,174.255,174.117,174.362,174.256,174.148,173.793,174.334,173.793,0.7722850057252019
4,7,9,198.976,193.379,193.85,193.238,194.119,193.96,193.109,204.096,193.383,193.351,193.109,0.6950361091404337
4,7,10,221.395,212.669,212.32,212.461,213.563,218.886,212.511,212.756,213.037,212.854,212.32,0.632148304446119
4,7,11,235.63,243.042,233.236,232.824,233.309,239.997,232.609,232.611,233.153,232.481,232.481,0.5773277300080436
4,7,12,260.171,251.973,251.718,259.02,251.801,251.588,252.066,251.437,251.544,251.652,251.437,0.5338026145714433
4,7,13,271.429,278.465,271.548,271.125,271.202,271.66,271.681,271.063,270.945,271.67,270.945,0.4953689051283471
4,7,14,301.73,291.08,291.003,289.847,319.709,324.699,307.938,291.476,291.036,290.754,289.847,0.46306405793401356
4,7,15,309.829,310.692,310.003,309.814,310.142,310.428,310.542,311.601,311.233,309.843,309.814,0.43322034511029195
4,7,16,174.661,174.701,175.208,176.225,174.218,174.412,181.945,175.191,175.49,175.519,174.218,0.7704010377802525
4,8,4,154.911,148.307,147.722,159.537,161.941,155.651,148.061,154.585,148.623,148.279,147.722,0.9085832035851125
4,8,5,176.242,175.315,175.751,175.351,175.264,175.535,175.458,175.381,182.081,175.037,175.037,0.7667963230631238
4,8,6,164.918,153.922,154.119,153.95,154.063,153.617,180.376,172.646,162.685,162.502,153.617,0.8737166329247413
4,8,7,187.35,182.631,177.992,176.631,176.663,177.457,183.186,184.105,183.802,183.557,176.631,0.7598763976878351
4,8,8,134.368,132.746,132.546,132.678,140.214,132.508,132.929,132.71,132.661,133.556,132.508,1.0129028285084674
4,8,9,155.9,148.018,149.344,147.585,148.049,147.621,147.66,147.344,147.231,148.387,147.231,0.9116132336260706
4,8,10,162.482,162.072,162.579,162.32,175.496,164.654,165.131,164.054,165.006,170.741,162.072,0.8281364331901871
4,8,11,178.484,178.508,180.19,178.805,178.827,178.269,179.653,178.826,178.711,178.392,178.269,0.7528943787197998
4,8,12,193.642,194.6,194.837,194.236,196.457,193.46,193.073,194.758,206.813,203.155,193.073,0.6951657041637102
4,8,13,215.555,208.847,208.202,209.024,210.662,209.6,216.19,209.321,211.574,209.013,208.202,0.6446514826946907
4,8,14,228.327,224.607,230.356,222.583,229.735,223.023,224.749,223.406,222.784,222.514,222.514,0.6031877904311638
4,8,15,236.233,237.698,235.954,236.439,236.359,236.541,236.172,236.206,236.838,236.405,235.954,0.5688300600964595
4,8,16,132.524,132.873,133.699,133.032,139.387,133.221,139.278,133.898,140.849,131.846,131.846,1.0179886230905755
4,9,4,168.039,167.191,173.737,166.31,167.202,166.385,166.611,166.431,166.255,166.0,166.0,0.8085405301204819
4,9,5,206.365,197.776,197.482,211.01,199.415,198.613,202.178,198.862,200.631,205.193,197.482,0.6796453752747086
4,9,6,175.629,177.476,176.666,174.993,175.946,187.896,176.399,174.801,176.215,175.337,174.801,0.7678315799108701
4,9,7,208.453,199.842,199.872,200.794,201.967,200.688,201.208,208.009,201.654,200.106,199.842,0.6716192191831546
4,9,8,152.743,150.906,159.664,160.191,148.737,148.935,149.035,149.07,149.166,148.74,148.737,0.9023829174986722
4,9,9,165.894,165.736,165.546,165.613,165.661,165.543,165.628,165.592,165.284,172.779,165.284,0.8120430773698604
4,9,10,181.858,182.244,182.341,189.513,182.257,182.4,182.092,181.844,182.237,182.137,181.844,0.7380926948373331
4,9,11,199.631,226.134,215.503,200.213,201.867,198.961,199.047,199.174,198.846,198.958,198.846,0.6749832936040957
4,9,12,223.022,215.861,215.726,215.529,216.657,222.078,216.099,215.583,222.767,227.115,215.529,0.6227362814284852
4,9,13,244.127,231.968,232.873,231.811,231.796,232.721,238.436,232.122,231.993,240.401,231.796,0.5790338401007782
4,9,14,258.452,252.529,248.773,249.256,249.645,249.407,249.236,250.201,248.651,248.384,248.384,0.5403638237567637
4,9,15,265.307,265.931,265.685,273.577,265.245,265.171,265.328,266.355,273.45,293.982,265.171,0.5061553789818646
4,9,16,159.47,161.396,160.187,159.429,160.409,157.344,156.732,155.904,149.845,151.257,149.845,0.8957104207681271
4,10,4,186.501,187.306,186.638,185.326,185.738,187.315,187.292,186.713,188.021,186.87,185.326,0.7242250304868179
4,10,5,223.332,222.688,224.494,221.301,222.142,223.352,220.674,222.549,222.887,221.07,220.674,0.6082172254094274
4,10,6,194.958,192.912,192.574,204.221,193.087,192.119,192.419,192.018,192.117,192.184,192.018,0.6989851368100908
4,10,7,228.069,220.249,219.801,220.139,220.129,220.023,220.536,220.399,219.705,219.885,219.705,0.6108997428369859
4,10,8,174.087,165.286,166.401,165.578,186.093,180.478,167.156,167.445,168.021,167.499,165.286,0.8120332514550537
4,10,9,192.82,187.895,184.786,187.351,192.411,186.298,186.639,186.182,185.268,186.433,184.786,0.7263414327925276
4,10,10,202.686,204.332,203.228,205.493,204.222,204.53,204.215,204.629,204.546,204.196,202.686,0.662195356364031
4,10,11,229.513,221.417,220.695,221.092,220.737,220.604,220.99,220.54,221.002,220.375,220.375,0.6090424412932502
4,10,12,239.529,246.26,240.309,239.656,239.534,239.909,239.51,239.399,238.932,247.387,238.932,0.5617402775685133
4,10,13,257.443,258.097,264.847,257.765,258.34,257.46,272.46,261.291,257.656,257.566,257.443,0.5213493006218853
4,10,14,276.926,276.789,276.922,276.494,283.465,276.786,275.815,283.75,276.057,276.06,275.815,0.48662229392890166
4,10,15,298.42,297.612,301.494,294.462,294.498,294.732,294.859,294.66,294.882,294.581,294.462,0.4558066168130353
4,10,16,168.583,166.911,171.625,166.565,166.686,167.233,166.394,166.27,166.663,166.476,166.27,0.8072275696156853
4,11,4,203.341,201.449,202.062,202.763,203.186,208.946,202.858,202.725,202.542,202.027,201.449,0.6662615748899225
4,11,5,250.199,242.011,252.99,253.295,253.972,251.016,253.179,250.593,240.946,243.099,240.946,0.5570448482232534
4,11,6,222.0,222.414,221.058,211.288,212.392,211.496,231.178,222.414,223.685,213.299,211.288,0.6352359244254288
4,11,7,243.433,242.008,244.147,242.307,242.359,243.102,242.344,242.234,242.618,244.687,242.008,0.5546003768470463
4,11,8,182.184,183.102,184.154,184.7,181.635,181.617,181.237,182.913,181.254,181.971,181.237,0.740564719124682
4,11,9,201.591,212.007,208.626,201.708,213.518,213.131,202.467,202.697,201.86,202.374,201.591,0.6657922625514036
4,11,10,230.392,222.861,229.794,222.804,238.842,245.427,239.581,239.602,239.841,239.673,222.804,0.6024026857686576
4,11,11,258.361,252.485,251.53,244.336,245.826,244.286,245.6,244.998,247.426,244.821,244.286,0.5494286532998207
4,11,12,263.309,263.379,264.283,263.09,262.669,269.585,263.051,263.289,263.659,262.957,262.669,0.510976658836787
4,11,13,283.943,283.883,305.75,286.832,286.827,290.814,284.177,291.014,283.866,283.358,283.358,0.4736683912224112
4,11,14,314.02,303.723,303.808,310.121,316.046,304.419,311.95,334.702,327.378,325.561,303.723,0.4419083441161848
4,11,15,346.627,340.413,341.138,326.395,324.769,330.627,323.522,323.54,323.498,328.791,323.498,0.41489507817668114
4,11,16,185.021,183.786,185.97,183.609,183.297,181.123,183.335,182.405,192.584,181.663,181.123,0.7410308353991487
4,12,4,221.425,220.424,221.661,220.441,220.334,221.19,219.886,220.228,221.177,227.66,219.886,0.6103968783824345
4,12,5,274.235,273.524,274.213,261.689,261.783,264.437,268.964,261.924,274.602,261.649,261.649,0.5129686259072268
4,12,6,238.253,229.765,255.2,241.672,229.838,229.904,229.925,230.322,230.519,241.169,229.765,0.5841521902813744
4,12,7,272.111,271.228,263.445,270.351,263.932,263.885,263.055,263.91,263.504,263.119,263.055,0.5102268651042557
4,12,8,208.468,198.188,197.683,197.885,200.044,205.499,197.834,197.985,198.084,198.471,197.683,0.6789543258651477
4,12,9,220.363,220.083,220.43,222.21,222.267,222.477,223.463,222.793,222.964,224.363,220.083,0.609850501856118
4,12,10,254.463,252.353,244.59,244.488,246.022,245.247,245.642,245.937,243.826,245.157,243.826,0.550465200593866
4,12,11,282.962,278.253,278.034,275.242,266.971,267.345,268.06,267.045,264.619,264.243,264.243,0.50793295565067
4,12,12,286.484,298.595,297.351,287.906,289.089,287.017,287.162,287.354,286.927,287.759,286.484,0.4684999092444954
4,12,13,309.665,315.466,315.541,315.741,318.019,310.372,318.703,321.208,308.49,315.455,308.49,0.4350796719504684
4,12,14,330.397,337.724,330.725,337.867,330.559,337.904,330.611,330.866,330.379,331.391,330.379,0.4062538115316046
4,12,15,358.121,356.743,356.867,358.285,356.844,360.246,352.88,353.554,353.657,353.118,352.88,0.38034948991158474
4,12,16,208.058,205.217,198.077,199.758,197.768,200.617,201.495,199.276,205.958,198.637,197.768,0.6786625136523603
4,13,4,238.488,245.28,240.627,239.287,238.26,241.755,239.794,253.423,241.997,241.286,238.26,0.5633246369512297
4,13,5,287.345,286.995,286.939,287.087,287.593,285.703,286.168,287.106,286.923,283.657,283.657,0.4731691021198137
4,13,6,253.842,248.904,249.117,275.671,270.445,268.4,268.468,268.435,268.57,275.956,248.904,0.5392349178799859
4,13,7,290.086,293.813,287.692,289.411,287.236,285.138,285.271,285.125,285.234,285.068,285.068,0.4708270588070215
4,13,8,225.886,214.547,213.959,220.955,214.785,214.547,214.513,214.323,214.342,221.844,213.959,0.627305829621563
4,13,9,238.501,244.743,238.381,238.186,239.077,238.991,239.361,251.135,238.253,250.397,238.186,0.5634996515328357
4,13,10,265.963,262.227,262.436,262.581,269.004,261.813,262.901,262.122,280.167,275.721,261.813,0.5126473017000684
4,13,11,289.172,289.446,295.913,295.787,288.262,288.659,286.333,286.333,287.04,286.143,286.143,0.4690582261316894
4,13,12,316.722,310.332,310.135,310.625,309.875,310.116,310.374,317.508,310.424,310.781,309.875,0.4331350641387656
4,13,13,345.45,334.363,340.9,334.209,334.159,333.861,333.738,334.446,334.456,344.887,333.738,0.4021649557437271
4,13,14,358.288,358.164,358.312,358.701,358.055,358.015,390.582,379.63,368.132,366.133,358.015,0.37489414689328665
4,13,15,388.096,390.67,386.356,385.018,388.399,385.079,383.144,382.109,382.107,382.631,382.107,0.3512569201820432
4,13,16,215.616,212.773,222.046,213.764,217.008,220.558,216.846,213.254,217.281,215.019,212.773,0.6308024420391685
4,14,4,256.722,256.65,258.025,256.764,259.436,257.616,256.374,257.101,255.129,264.792,255.129,0.5260778978477554
4,14,5,305.509,305.571,306.154,305.041,306.108,305.713,343.664,329.068,323.185,320.349,305.041,0.4399989771866733
4,14,6,278.099,268.054,267.778,267.545,276.01,267.725,274.784,280.508,268.004,267.615,267.545,0.5016641237922591
4,14,7,307.15,307.056,306.732,306.804,306.877,306.58,306.506,306.955,309.247,306.264,306.264,0.4382419350625604
4,14,8,239.103,230.957,242.684,231.003,230.216,230.668,230.853,230.609,230.616,236.774,230.216,0.583007818744136
4,14,9,257.783,256.669,256.431,257.198,256.364,256.679,257.165,255.874,256.168,260.014,255.874,0.5245461750705426
4,14,10,291.849,282.547,281.977,282.372,281.897,284.58,289.355,283.126,282.116,281.975,281.897,0.4761232932595948
4,14,11,308.695,307.609,308.631,308.236,307.991,314.924,315.151,308.196,307.871,308.539,307.609,0.4363257511971367
4,14,12,342.813,341.392,334.577,340.822,334.544,333.731,340.978,334.621,341.18,333.666,333.666,0.40225173676670684
4,14,13,368.04,359.477,359.851,366.371,360.047,367.845,361.538,363.836,377.886,378.246,359.477,0.3733694450548992
4,14,14,389.648,389.194,387.519,388.798,388.575,389.492,386.651,388.581,388.9,390.217,386.651,0.3471288784976633
4,14,15,415.021,414.806,417.731,415.819,415.759,414.04,414.992,413.344,414.199,414.95,413.344,0.32471193001470927
4,14,16,234.152,236.521,234.47,233.516,238.081,230.303,230.343,233.263,230.741,230.156,230.156,0.5831598046542346
4,15,4,274.964,275.661,278.825,276.007,274.993,275.308,274.981,274.57,281.361,275.151,274.57,0.48882881596678446
4,15,5,326.578,327.488,326.387,327.255,328.052,326.632,327.531,326.617,327.499,326.768,326.387,0.4112226528630123
4,15,6,288.966,286.512,287.074,287.31,286.876,286.917,288.117,293.275,286.759,287.111,286.512,0.46845412408555315
4,15,7,329.601,329.065,328.544,328.475,328.644,328.739,329.015,328.346,329.348,337.331,328.346,0.40876918859983064
4,15,8,255.544,246.699,275.813,260.828,261.909,261.13,260.473,266.19,246.726,246.862,246.699,0.5440546090580018
4,15,9,275.147,274.267,274.727,274.883,274.23,281.314,274.855,274.387,274.638,276.978,274.23,0.4894348831273019
4,15,10,302.77,301.987,302.439,301.992,302.578,303.531,301.413,302.262,303.397,315.358,301.413,0.44529508680780194
4,15,11,329.903,329.822,330.126,329.923,329.651,330.431,329.574,330.32,330.527,337.195,329.574,0.40724610557871677
4,15,12,366.963,357.228,393.413,361.666,367.97,360.2,360.825,361.39,358.21,357.908,357.228,0.3757200667360901
4,15,13,385.369,384.761,385.058,385.245,391.879,385.762,391.776,386.559,386.295,385.448,384.761,0.3488340242384233
4,15,14,420.976,412.635,413.349,412.587,413.701,420.196,414.76,413.142,413.343,413.31,412.587,0.3253076999517677
4,15,15,449.129,440.221,441.269,449.626,465.118,451.99,443.346,446.028,450.761,445.456,440.221,0.3048871544065367
4,15,16,259.961,250.015,249.139,247.578,249.694,248.235,256.803,250.854,246.765,257.601,246.765,0.5439090956983365
4,16,4,147.668,147.309,147.081,155.738,147.467,147.004,147.165,147.207,147.131,148.116,147.004,0.9130209246006912
4,16,5,176.652,181.538,174.83,174.919,182.132,174.879,174.908,175.298,175.076,174.745,174.745,0.7680776445677987
4,16,6,162.96,153.946,153.617,153.443,153.142,153.715,153.407,153.78,153.325,153.614,153.142,0.8764266367162503
4,16,7,175.513,182.379,175.687,176.805,175.999,197.014,189.292,189.475,189.294,178.137,175.513,0.7647167332334356
4,16,8,133.198,133.971,133.288,133.473,134.141,132.564,133.59,133.546,134.034,133.247,132.564,1.0124749404061435
4,16,9,149.163,147.609,149.361,147.919,149.624,148.606,149.21,150.316,148.809,147.795,147.609,0.9092787567153764
4,16,10,163.193,163.111,163.537,163.468,162.674,163.388,161.701,161.447,173.835,162.971,161.447,0.831342347643499
4,16,11,184.155,176.841,183.05,177.105,186.322,187.114,176.586,182.635,176.559,176.239,176.239,0.7615665545083664
4,16,12,191.47,198.37,191.598,190.689,190.977,197.833,190.791,191.234,191.067,190.842,190.689,0.7038566881152033
4,16,13,205.832,205.686,205.643,205.848,205.395,212.996,244.171,217.595,209.735,208.322,205.395,0.6534615156162515
4,16,14,223.226,221.626,221.555,220.988,220.59,220.763,226.925,220.941,221.015,220.787,220.59,0.6084488326760052
4,16,15,235.676,235.428,235.502,242.14,235.518,236.217,236.869,235.279,235.53,236.073,235.279,0.5704619961832549
4,16,16,132.803,139.54,134.957,131.768,132.567,138.408,131.498,131.365,131.976,132.432,131.365,1.021716043086058
5,4,4,148.54,147.988,161.53,147.641,148.102,148.254,148.251,147.935,148.892,148.232,147.641,0.9090816778537127
5,4,5,177.547,177.654,177.992,184.657,177.304,177.745,177.585,179.027,177.653,177.987,177.304,0.7569921039570455
5,4,6,162.901,156.275,156.092,165.029,156.041,156.484,156.064,156.449,163.115,163.709,156.041,0.8601439877980788
5,4,7,178.579,178.688,180.208,179.187,178.395,178.693,178.571,178.981,178.436,185.395,178.395,0.7523626110597271
5,4,8,139.937,134.499,141.085,134.49,134.437,141.464,135.45,134.448,134.518,134.259,134.259,0.9996925941650096
5,4,9,151.122,149.792,148.872,149.544,149.421,149.246,149.453,149.355,156.92,149.449,148.872,0.9015646192702456
5,4,10,164.345,164.176,164.254,164.354,164.464,164.165,172.375,164.707,164.853,165.037,164.165,0.8175782170377364
5,4,11,180.662,186.758,179.717,179.411,179.49,179.795,179.811,179.851,179.887,179.53,179.411,0.7481020004347559
5,4,12,194.687,194.469,194.644,195.305,201.739,195.225,194.684,194.172,194.759,194.649,194.172,0.6912311146818285
5,4,13,216.734,217.142,210.06,209.987,209.21,209.525,209.488,209.943,209.531,210.0,209.21,0.6415454710577888
5,4,14,234.049,225.9,225.745,225.69,224.53,225.066,224.888,231.56,225.011,225.695,224.53,0.5977719146661916
5,4,15,249.544,240.121,239.609,239.782,239.906,251.056,247.376,240.066,239.538,239.784,239.538,0.5603191476926416
5,4,16,141.615,135.069,134.593,134.953,134.905,141.356,134.943,134.475,135.164,135.458,134.475,0.9980868414203385
5,5,4,183.598,183.622,183.626,183.608,191.46,183.679,190.153,183.597,183.237,184.179,183.237,0.7324815839595716
5,5,5,241.563,234.457,223.283,226.434,223.27,222.119,224.69,223.549,223.152,223.183,222.119,0.6042604549813388
5,5,6,195.151,196.328,194.836,197.195,196.962,196.469,196.524,196.14,195.261,194.373,194.373,0.6905163165666014
5,5,7,221.831,223.158,223.242,222.372,222.075,222.437,222.419,222.715,222.737,224.341,221.831,0.6050449576479392
5,5,8,175.063,167.485,168.0,167.278,177.009,168.971,167.258,167.081,177.637,168.145,167.081,0.803309340978328
5,5,9,196.226,186.228,192.986,193.33,193.121,193.743,186.634,191.426,187.146,186.738,186.228,0.7207172283437506
5,5,10,204.653,204.636,205.546,205.994,216.177,218.686,207.938,208.458,206.701,205.435,204.636,0.6558852205867981
5,5,11,234.062,224.119,224.442,223.674,224.187,223.553,224.473,223.711,224.21,224.211,223.553,0.6003843741752515
5,5,12,247.535,250.531,243.459,250.404,243.621,249.698,243.82,242.535,242.561,243.095,242.535,0.5533952955243573
5,5,13,262.507,262.501,261.707,261.581,261.552,261.458,275.102,272.984,261.88,261.386,261.386,0.513484761999495
5,5,14,279.803,280.276,280.072,280.101,281.316,281.174,280.27,281.372,280.544,280.252,279.803,0.47968652230319186
5,5,15,328.418,333.448,322.481,322.537,322.703,322.53,322.424,315.068,300.805,300.119,300.119,0.44721503137088947
5,5,16,168.098,167.096,167.866,168.548,168.055,169.155,168.521,168.977,167.621,168.311,167.096,0.8032372288983579
5,6,4,165.376,167.193,166.501,165.017,166.232,165.901,164.389,165.374,165.391,165.51,164.389,0.8164641673104648
5,6,5,199.343,198.594,199.796,199.725,198.139,199.395,199.275,200.263,199.929,205.58,198.139,0.6773917704237933
5,6,6,174.462,174.408,174.128,181.668,174.467,174.474,173.906,174.972,174.292,174.279,173.906,0.7717831932193253
5,6,7,210.606,199.773,208.225,216.002,201.041,201.484,200.746,200.913,199.796,199.621,199.621,0.6723627674443069
5,6,8,158.811,150.532,150.512,150.344,157.155,150.015,150.763,150.155,150.496,150.601,150.015,0.894695383794954
5,6,9,176.813,167.269,167.101,174.59,167.402,167.401,167.345,167.002,167.334,167.134,167.002,0.803689345037784
5,6,10,184.195,183.894,184.638,184.155,184.078,184.559,184.85,184.04,183.816,184.352,183.816,0.7301743482613048
5,6,11,201.139,201.951,201.339,201.406,201.071,200.958,201.031,201.35,201.408,202.521,200.958,0.6678894495367191
5,6,12,218.277,218.054,218.096,217.639,217.817,224.985,217.79,217.998,217.795,218.116,217.639,0.6166988820937424
5,6,13,249.355,237.896,236.806,237.92,236.309,235.773,236.093,236.931,236.041,235.638,235.638,0.5695928840000339
5,6,14,253.147,255.504,252.69,253.599,253.537,254.65,251.818,251.759,252.394,251.711,251.711,0.5332215437545439
5,6,15,268.677,276.294,268.53,269.656,268.639,270.049,268.437,269.114,271.515,268.46,268.437,0.4999971240924313
5,6,16,158.248,152.696,161.894,150.805,150.312,150.964,150.608,150.106,150.471,150.508,150.106,0.8941529852237753
5,7,4,201.087,198.874,191.302,200.382,191.216,191.075,191.126,198.887,191.206,191.113,191.075,0.7024347926206987
5,7,5,245.717,231.508,231.088,231.826,231.617,231.519,240.482,233.361,237.746,231.539,231.088,0.5808078654019249
5,7,6,203.35,203.53,203.414,211.012,203.612,203.535,203.325,204.175,203.535,203.859,203.325,0.6601142407475717
5,7,7,238.773,234.295,233.189,240.959,232.905,233.082,232.935,233.119,234.549,232.526,232.526,0.5772160016514282
5,7,8,175.874,175.385,174.977,176.502,176.199,187.794,174.766,174.663,174.979,174.767,174.663,0.7684382382072905
5,7,9,194.66,194.47,194.486,194.918,201.942,201.356,194.49,201.696,194.566,194.621,194.47,0.6901718928369414
5,7,10,214.358,214.192,214.114,222.158,214.915,214.8,222.335,214.436,214.88,214.834,214.114,0.6268517145072252
5,7,11,234.234,235.194,236.359,235.198,243.126,233.81,233.805,233.783,233.713,233.74,233.713,0.5742843915400512
5,7,12,253.384,253.548,253.425,253.452,260.231,253.53,261.489,253.369,260.69,253.415,253.369,0.5297322403293221
5,7,13,274.639,273.131,273.083,272.999,272.955,285.514,273.484,273.927,274.034,273.283,272.955,0.49172108222967154
5,7,14,292.884,293.243,293.986,300.785,293.161,292.969,300.213,292.845,314.569,315.207,292.845,0.45832344072803016
5,7,15,344.095,335.528,336.166,341.015,329.112,328.871,328.983,328.947,314.76,313.612,313.612,0.4279738275321097
5,7,16,177.222,175.995,176.594,175.983,178.883,175.883,177.673,177.511,176.509,176.396,175.883,0.7631080206728336
5,8,4,156.483,146.017,145.999,145.838,146.125,145.545,153.077,153.129,146.018,146.027,145.545,0.9221734034147515
5,8,5,175.749,175.9,184.229,183.05,183.213,175.845,175.837,178.307,182.897,176.739,175.749,0.7636898531428344
5,8,6,161.467,154.702,154.57,154.886,154.609,161.492,154.916,154.676,154.877,154.662,154.57,0.8683297405706153
5,8,7,185.95,177.155,193.392,191.464,191.264,190.371,192.77,186.644,186.424,186.846,177.155,0.7576287883491857
5,8,8,140.797,140.889,141.246,147.542,140.41,140.358,140.607,140.352,140.187,136.088,136.088,0.9862568925989066
5,8,9,152.176,149.483,152.007,151.321,148.634,148.476,148.774,148.265,148.58,148.946,148.265,0.9052556436111019
5,8,10,164.105,163.538,163.303,163.696,163.702,163.703,163.888,164.773,163.449,163.556,163.303,0.8218938292621691
5,8,11,178.99,180.89,178.261,178.401,179.696,179.512,178.444,178.639,178.785,179.026,178.261,0.7529281671257313
5,8,12,193.75,193.476,193.595,193.847,193.596,194.536,194.31,193.718,193.765,194.517,193.476,0.6937177117575306
5,8,13,208.909,209.594,215.381,220.055,220.255,220.082,219.389,212.533,209.998,213.388,208.909,0.6424698217884343
5,8,14,225.368,225.08,226.957,226.606,225.878,232.033,226.96,227.975,225.448,225.794,225.08,0.5963112137906521
5,8,15,242.778,238.946,238.689,238.426,238.76,239.136,238.404,238.777,246.27,238.608,238.404,0.5629843794567204
5,8,16,135.158,143.598,139.923,134.639,134.933,134.157,133.083,133.91,136.107,147.506,133.083,1.0085264684445046
5,9,4,164.28,164.166,170.714,164.965,164.279,164.079,164.086,163.72,163.962,163.785,163.72,0.819800439775226
5,9,5,199.326,198.92,197.871,198.717,198.066,197.957,198.015,204.691,200.558,200.304,197.871,0.6783092418798106
