5,7,8,12,5756.859
5,7,8,16,4289.000
5,7,8,20,5195.384
5,7,8,24,4506.661
5,7,8,28,4814.471
5,7,8,32,3926.112
5,8,4,4,7537.396
5,8,4,8,4000.594
5,8,4,12,4566.427
5,8,4,16,3447.812
5,8,4,20,4138.501
5,8,4,24,3613.850
5,8,4,28,3847.973
5,8,4,32,3170.949
5,8,5,4,9304.346
5,8,5,8,4884.234
5,8,5,12,5591.499
5,8,5,16,4193.146
5,8,5,20,5056.450
5,8,5,24,4400.589
5,8,5,28,4693.542
5,8,5,32,3847.336
5,8,6,4,8353.345
5,8,6,8,4375.896
5,8,6,12,5012.480
5,8,6,16,3754.190
5,8,6,20,4530.919
5,8,6,24,3940.668
5,8,6,28,4204.428
5,8,6,32,3442.907
5,8,7,4,9679.157
5,8,7,8,5038.810
5,8,7,12,5781.421
5,8,7,16,4313.559
5,8,7,20,5219.707
5,8,7,24,4530.880
5,8,7,28,4838.745
5,8,7,32,3950.562
5,8,8,4,7402.386
5,8,8,8,3867.215
5,8,8,12,4432.978
5,8,8,16,3314.556
5,8,8,20,4005.103
5,8,8,24,3480.424
5,8,8,28,3714.767
5,8,8,32,3038.057
6,4,4,4,7611.711
6,4,4,8,4050.274
6,4,4,12,4634.291
6,4,4,16,3504.315
6,4,4,20,4207.542
6,4,4,24,3676.694
6,4,4,28,3916.327
6,4,4,32,3229.859
6,4,5,4,9390.070
6,4,5,8,4939.574
6,4,5,12,5669.783
6,4,5,16,4257.435
6,4,5,20,5136.750
6,4,5,24,4472.993
6,4,5,28,4772.784
6,4,5,32,3915.321
6,4,6,4,8429.372
6,4,6,8,4424.625
6,4,6,12,5081.986
6,4,6,16,3810.867
6,4,6,20,4602.328
6,4,6,24,4004.739
6,4,6,28,4274.584
6,4,6,32,3503.135
6,4,7,4,9763.495
6,4,7,8,5091.549
6,4,7,12,5858.512
6,4,7,16,4375.717
6,4,7,20,5299.485
6,4,7,24,4601.924
6,4,7,28,4916.926
6,4,7,32,4016.990
6,4,8,4,7468.882
6,4,8,8,3909.826
6,4,8,12,4494.315
6,4,8,16,3364.446
6,4,8,20,4067.585
6,4,8,24,3536.856
6,4,8,28,3776.806
6,4,8,32,3091.251
6,5,4,4,9402.096
6,5,4,8,4951.237
6,5,4,12,5681.095
6,5,4,16,4269.177
6,5,4,20,5148.541
6,5,4,24,4484.650
6,5,4,28,4784.386
6,5,4,32,3926.887
6,5,5,4,11625.438
6,5,5,8,6063.146
6,5,5,12,6976.295
6,5,5,16,5210.673
6,5,5,20,6310.085
6,5,5,24,5479.947
6,5,5,28,5855.072
6,5,5,32,4783.536
6,5,6,4,10439.498
6,5,6,8,5434.475
6,5,6,12,6256.323
6,5,6,16,4667.558
6,5,6,20,5656.488
6,5,6,24,4910.042
6,5,6,28,5247.557
6,5,6,32,4283.348
6,5,7,4,12106.873
6,5,7,8,6268.487
6,5,7,12,7227.309
6,5,7,16,5373.967
6,5,7,20,6527.989
6,5,7,24,5656.675
6,5,7,28,6050.573
6,5,7,32,4925.889
6,5,8,4,9254.055
6,5,8,8,4806.119
6,5,8,12,5536.797
6,5,8,16,4124.761
6,5,8,20,5003.723
6,5,8,24,4340.030
6,5,8,28,4640.024
6,5,8,32,3783.307
6,6,4,4,8453.812
6,6,4,8,4449.191
6,6,4,12,5106.433
6,6,4,16,3835.308
6,6,4,20,4626.882
6,6,4,24,4029.264
6,6,4,28,4299.313
6,6,4,32,3527.876
6,6,5,4,10454.752
6,6,5,8,5449.953
6,6,5,12,6271.641
6,6,5,16,4682.863
6,6,5,20,5672.121
6,6,5,24,4925.197
6,6,5,28,5262.760
6,6,5,32,4298.736
6,6,6,4,9389.435
6,6,6,8,4885.613
6,6,6,12,5625.148
6,6,6,16,4195.423
6,6,6,20,5085.622
6,6,6,24,4413.500
6,6,6,28,4717.385
6,6,6,32,3849.726
6,6,7,4,10889.824
6,6,7,8,5636.105
6,6,7,12,6498.933
6,6,7,16,4831.072
6,6,7,20,5869.219
6,6,7,24,5085.365
6,6,7,28,5439.976
6,6,7,32,4427.980
6,6,8,4,8324.096
6,6,8,8,4321.156
6,6,8,12,4978.918
6,6,8,16,3708.031
6,6,8,20,4498.970
6,6,8,24,3901.747
6,6,8,28,4171.926
6,6,8,32,3401.003
6,7,4,4,9796.603
6,7,4,8,5124.941
6,7,4,12,5891.860
6,7,4,16,4409.058
6,7,4,20,5332.042
6,7,4,24,4635.328
6,7,4,28,4950.184
6,7,4,32,4050.358
6,7,5,4,12131.229
6,7,5,8,6292.617
6,7,5,12,7251.536
6,7,5,16,5398.075
6,7,5,20,6551.743
6,7,5,24,5680.786
6,7,5,28,6074.563
6,7,5,32,4950.018
6,7,6,4,10896.656
6,7,6,8,5642.706
6,7,6,12,6505.783
6,7,6,16,4837.734
6,7,6,20,5875.941
6,7,6,24,5092.231
6,7,6,28,5446.546
6,7,6,32,4434.679
6,7,7,4,12647.532
6,7,7,8,6518.320
6,7,7,12,7525.190
6,7,7,16,5579.436
6,7,7,20,6790.707
6,7,7,24,5876.125
6,7,7,28,6289.793
6,7,7,32,5109.239
6,7,8,4,9662.262
6,7,8,8,4992.731
6,7,8,12,5759.950
6,7,8,16,4277.429
6,7,8,20,5200.453
6,7,8,24,4503.539
6,7,8,28,4818.628
6,7,8,32,3919.319
6,8,4,4,7518.879
6,8,4,8,3959.849
6,8,4,12,4544.480
6,8,4,16,3414.466
6,8,4,20,4117.693
6,8,4,24,3587.087
6,8,4,28,3827.098
6,8,4,32,3141.398
6,8,5,4,9297.258
6,8,5,8,4849.260
6,8,5,12,5579.717
6,8,5,16,4167.584
6,8,5,20,5046.572
6,8,5,24,4383.166
6,8,5,28,4682.978
6,8,5,32,3826.460
6,8,6,4,8348.697
6,8,6,8,4346.248
6,8,6,12,5003.670
6,8,6,16,3732.925
6,8,6,20,4524.037
6,8,6,24,3926.931
6,8,6,28,4196.970
6,8,6,32,3426.060
6,8,7,4,9682.903
6,8,7,8,5013.291
6,8,7,12,5780.577
6,8,7,16,4298.063
6,8,7,20,5220.941
6,8,7,24,4524.121
6,8,7,28,4839.315
6,8,7,32,3940.029
6,8,8,4,7400.639
6,8,8,8,3843.049
6,8,8,12,4427.642
6,8,8,16,3297.958
6,8,8,20,4001.095
6,8,8,24,3470.439
6,8,8,28,3710.353
6,8,8,32,3025.210
7,4,4,4,7566.856
7,4,4,8,4001.647
7,4,4,12,4597.453
7,4,4,16,3463.034
7,4,4,20,4174.098
7,4,4,24,3639.953
7,4,4,28,3882.804
7,4,4,32,3192.785
7,4,5,4,9347.360
7,4,5,8,4891.949
7,4,5,12,5636.881
7,4,5,16,4219.329
7,4,5,20,5107.662
7,4,5,24,4440.192
7,4,5,28,4744.116
7,4,5,32,3881.710
7,4,6,4,8391.710
7,4,6,8,4382.667
7,4,6,12,5053.151
7,4,6,16,3777.162
7,4,6,20,4576.300
7,4,6,24,3975.921
7,4,6,28,4249.504
7,4,6,32,3473.766
7,4,7,4,9726.956
7,4,7,8,5050.409
7,4,7,12,5832.644
7,4,7,16,4344.288
7,4,7,20,5276.566
7,4,7,24,4575.973
7,4,7,28,4895.108
7,4,7,32,3990.430
7,4,8,4,7436.170
7,4,8,8,3873.429
7,4,8,12,4469.504
7,4,8,16,3335.608
7,4,8,20,4045.363
7,4,8,24,3512.060
7,4,8,28,3755.460
7,4,8,32,3066.023
7,5,4,4,9357.406
7,5,4,8,4901.882
7,5,4,12,5646.960
7,5,4,16,4229.194
7,5,4,20,5117.348
7,5,4,24,4449.952
7,5,4,28,4753.824
7,5,4,32,3891.963
7,5,5,4,11583.043
7,5,5,8,6015.147
7,5,5,12,6946.566
7,5,5,16,5174.614
7,5,5,20,6284.787
7,5,5,24,5450.547
7,5,5,28,5830.471
7,5,5,32,4753.022
7,5,6,4,10402.656
7,5,6,8,5392.427
7,5,6,12,6230.691
7,5,6,16,4635.928
7,5,6,20,5634.468
7,5,6,24,4884.164
7,5,6,28,5226.285
7,5,6,32,4256.816
7,5,7,4,12072.029
7,5,7,8,6227.273
7,5,7,12,7205.240
7,5,7,16,5344.915
7,5,7,20,6509.996
7,5,7,24,5634.590
7,5,7,28,6033.689
7,5,7,32,4902.829
7,5,8,4,9222.407
7,5,8,8,4769.601
7,5,8,12,5514.758
7,5,8,16,4097.507
7,5,8,20,4985.064
7,5,8,24,4318.039
7,5,8,28,4622.311
7,5,8,32,3760.805
7,6,4,4,8412.833
7,6,4,8,4403.741
7,6,4,12,5074.396
7,6,4,16,3798.521
7,6,4,20,4597.903
7,6,4,24,3997.116
7,6,4,28,4270.626
7,6,4,32,3494.931
7,6,5,4,10415.859
7,6,5,8,5405.581
7,6,5,12,6243.849
7,6,5,16,4649.194
7,6,5,20,5647.590
7,6,5,24,4897.394
7,6,5,28,5239.485
7,6,5,32,4270.130
7,6,6,4,9355.378
7,6,6,8,4846.724
7,6,6,12,5601.303
7,6,6,16,4165.994
7,6,6,20,5065.006
7,6,6,24,4389.693
7,6,6,28,4697.493
7,6,6,32,3825.280
7,6,7,4,10857.630
7,6,7,8,5598.021
7,6,7,12,6478.267
7,6,7,16,4803.952
7,6,7,20,5852.327
7,6,7,24,5064.732
7,6,7,28,5423.913
7,6,7,32,4406.432
7,6,8,4,8295.133
7,6,8,8,4288.011
7,6,8,12,4958.692
7,6,8,16,3683.132
7,6,8,20,4481.761
7,6,8,24,3881.589
7,6,8,28,4155.502
7,6,8,32,3380.206
7,7,4,4,9755.737
7,7,4,8,5078.985
7,7,4,12,5861.347
7,7,4,16,4372.816
7,7,4,20,5304.830
7,7,4,24,4604.748
7,7,4,28,4923.988
7,7,4,32,4019.056
7,7,5,4,12092.762
7,7,5,8,6247.890
7,7,5,12,7225.979
7,7,5,16,5365.597
7,7,5,20,6530.547
7,7,5,24,5655.316
7,7,5,28,6054.403
7,7,5,32,4923.725
7,7,6,4,10863.364
7,7,6,8,5603.787
7,7,6,12,6484.169
7,7,6,16,4809.802
7,7,6,20,5858.235
7,7,6,24,5070.441
7,7,6,28,5429.768
7,7,6,32,4412.237
7,7,7,4,12615.995
7,7,7,8,6480.440
7,7,7,12,7507.324
7,7,7,16,5554.141
7,7,7,20,6777.053
7,7,7,24,5858.240
7,7,7,28,6277.338
7,7,7,32,5090.481
7,7,8,4,9634.116
7,7,8,8,4959.664
7,7,8,12,5742.121
7,7,8,16,4253.950
7,7,8,20,5185.800
7,7,8,24,4485.646
7,7,8,28,4805.044
7,7,8,32,3900.696
7,8,4,4,7479.178
7,8,4,8,3916.575
7,8,4,12,4512.645
7,8,4,16,3378.647
7,8,4,20,4089.066
7,8,4,24,3555.352
7,8,4,28,3798.555
7,8,4,32,3109.217
7,8,5,4,9259.521
7,8,5,8,4806.791
7,8,5,12,5551.924
7,8,5,16,4134.514
7,8,5,20,5021.874
7,8,5,24,4355.275
7,8,5,28,4659.328
7,8,5,32,3797.950
7,8,6,4,8316.461
7,8,6,8,4309.403
7,8,6,12,4980.088
7,8,6,16,3704.509
7,8,6,20,4503.029
7,8,6,24,3903.209
7,8,6,28,4176.898
7,8,6,32,3401.777
7,8,7,4,9651.806
7,8,7,8,4977.349
7,8,7,12,5759.829
7,8,7,16,4271.743
7,8,7,20,5203.473
7,8,7,24,4503.362
7,8,7,28,4822.796
7,8,7,32,3918.693
7,8,8,4,7373.350
7,8,8,8,3812.017
7,8,8,12,4408.135
7,8,8,16,3274.426
7,8,8,20,3984.297
7,8,8,24,3450.955
7,8,8,28,3694.238
7,8,8,32,3005.316
8,4,4,4,7213.550
8,4,4,8,3798.461
8,4,4,12,4377.502
8,4,4,16,3288.923
8,4,4,20,3973.855
8,4,4,24,3460.866
8,4,4,28,3695.992
8,4,4,32,3032.780
8,4,5,4,8918.668
8,4,5,8,4651.497
8,4,5,12,5374.953
8,4,5,16,4014.492
8,4,5,20,4870.311
8,4,5,24,4229.502
8,4,5,28,4523.166
8,4,5,32,3694.794
8,4,6,4,8006.657
8,4,6,8,4166.717
8,4,6,12,4818.035
8,4,6,16,3593.556
8,4,6,20,4363.895
8,4,6,24,3787.334
8,4,6,28,4051.752
8,4,6,32,3306.218
8,4,7,4,9285.351
8,4,7,8,4806.413
8,4,7,12,5566.225
8,4,7,16,4137.825
8,4,7,20,5036.079
8,4,7,24,4363.627
8,4,7,28,4672.057
8,4,7,32,3802.812
8,4,8,4,7094.623
8,4,8,8,3682.429
8,4,8,12,4261.229
8,4,8,16,3173.162
8,4,8,20,3857.716
8,4,8,24,3345.213
8,4,8,28,3580.203
8,4,8,32,2917.888
8,5,4,4,8926.950
8,5,4,8,4659.794
8,5,4,12,5383.229
8,5,4,16,4022.631
8,5,4,20,4879.033
8,5,4,24,4238.092
8,5,4,28,4531.758
8,5,4,32,3702.975
8,5,5,4,11058.531
8,5,5,8,5725.775
8,5,5,12,6630.353
8,5,5,16,4929.806
8,5,5,20,5999.656
8,5,5,24,5198.708
8,5,5,28,5565.971
8,5,5,32,4530.774
8,5,6,4,9931.565
8,5,6,8,5132.851
8,5,6,12,5947.083
8,5,6,16,4416.708
8,5,6,20,5379.508
8,5,6,24,4658.675
8,5,6,28,4989.250
8,5,6,32,4057.707
8,5,7,4,11530.296
8,5,7,8,5932.543
8,5,7,12,6882.334
8,5,7,16,5097.083
8,5,7,20,6219.990
8,5,7,24,5379.218
8,5,7,28,5765.068
8,5,7,32,4678.441
8,5,8,4,8804.460
8,5,8,8,4540.008
8,5,8,12,5263.662
8,5,8,16,3903.594
8,5,8,20,4759.223
8,5,8,24,4118.629
8,5,8,28,4412.538
8,5,8,32,3584.762
8,6,4,4,8024.328
8,6,4,8,4184.679
8,6,4,12,4835.806
8,6,4,16,3611.433
8,6,4,20,4382.180
8,6,4,24,3805.134
8,6,4,28,4069.336
8,6,4,32,3324.119
8,6,5,4,9942.693
8,6,5,8,5144.095
8,6,5,12,5958.104
8,6,5,16,4427.760
8,6,5,20,5390.555
8,6,5,24,4669.707
8,6,5,28,5000.275
8,6,5,32,4068.904
8,6,6,4,8930.560
8,6,6,8,4612.453
8,6,6,12,5345.163
8,6,6,16,3968.008
8,6,6,20,4834.405
8,6,6,24,4185.731
8,6,6,28,4483.308
8,6,6,32,3645.125
8,6,7,4,10369.346
8,6,7,8,5332.093
8,6,7,12,6186.862
8,6,7,16,4580.344
8,6,7,20,5590.906
8,6,7,24,4834.281
8,6,7,28,5181.492
8,6,7,32,4203.774
8,6,8,4,7918.719
8,6,8,8,4080.943
8,6,8,12,4732.264
8,6,8,16,3508.252
8,6,8,20,4278.295
8,6,8,24,3701.687
8,6,8,28,3966.253
8,6,8,32,3221.378
8,7,4,4,9309.346
8,7,4,8,4830.425
8,7,4,12,5590.098
8,7,4,16,4161.746
8,7,4,20,5060.303
8,7,4,24,4387.586
8,7,4,28,4696.117
8,7,4,32,3826.724
8,7,5,4,11547.763
8,7,5,8,5949.871
8,7,5,12,6899.680
8,7,5,16,5114.438
8,7,5,20,6237.555
8,7,5,24,5396.728
8,7,5,28,5782.298
8,7,5,32,4695.904
8,7,6,4,10374.086
8,7,6,8,5336.783
8,7,6,12,6191.618
8,7,6,16,4585.036
8,7,6,20,5595.288
8,7,6,24,4838.937
8,7,6,28,5186.186
8,7,6,32,4208.498
8,7,7,4,12052.621
8,7,7,8,6176.210
8,7,7,12,7173.756
8,7,7,16,5299.298
8,7,7,20,6478.456
8,7,7,24,5595.588
8,7,7,28,6000.877
8,7,7,32,4860.256
8,7,8,4,9200.618
8,7,8,8,4723.586
8,7,8,12,5483.554
8,7,8,16,4055.481
8,7,8,20,4953.634
8,7,8,24,4281.236
8,7,8,28,4590.053
8,7,8,32,3721.087
8,8,4,4,7130.638
8,8,4,8,3718.648
8,8,4,12,4297.501
8,8,4,16,3209.416
8,8,4,20,3893.757
8,8,4,24,3381.376
8,8,4,28,3616.431
8,8,4,32,2954.144
8,8,5,4,8835.853
8,8,5,8,4571.368
8,8,5,12,5294.933
8,8,5,16,3934.767
8,8,5,20,4790.240
8,8,5,24,4149.760
8,8,5,28,4443.694
8,8,5,32,3615.908
8,8,6,4,7936.594
8,8,6,8,4098.946
8,8,6,12,4750.274
8,8,6,16,3526.210
8,8,6,20,4296.172
8,8,6,24,3719.731
8,8,6,28,3984.358
8,8,6,32,3239.435
8,8,7,4,9215.633
8,8,7,8,4738.522
8,8,7,12,5498.580
8,8,7,16,4070.519
8,8,7,20,4968.730
8,8,7,24,4296.255
8,8,7,28,4604.988
8,8,7,32,3736.018
8,8,8,4,7037.427
8,8,8,8,3626.596
8,8,8,12,4205.612
8,8,8,16,3117.454
8,8,8,20,3801.843
8,8,8,24,3289.420
8,8,8,28,3524.552
8,8,8,32,2862.677
9,4,4,4,7541.838
9,4,4,8,3954.177
9,4,4,12,4568.834
9,4,4,16,3423.259
9,4,4,20,4146.962
9,4,4,24,3606.579
9,4,4,28,3855.067
9,4,4,32,3156.707
9,4,5,4,9333.399
9,4,5,8,4850.415
9,4,5,12,5618.592
9,4,5,16,4186.944
9,4,5,20,5091.093
9,4,5,24,4416.032
9,4,5,28,4726.872
9,4,5,32,3854.212
9,4,6,4,8379.965
9,4,6,8,4345.988
9,4,6,12,5037.467
9,4,6,16,3749.172
9,4,6,20,4562.511
9,4,6,24,3955.327
9,4,6,28,4235.024
9,4,6,32,3449.886
9,4,7,4,9723.756
9,4,7,8,5017.979
9,4,7,12,5824.947
9,4,7,16,4321.946
9,4,7,20,5270.605
9,4,7,24,4562.334
9,4,7,28,4888.762
9,4,7,32,3972.993
9,4,8,4,7426.926
9,4,8,8,3841.872
9,4,8,12,4456.813
9,4,8,16,3311.580
9,4,8,20,4034.287
9,4,8,24,3494.778
9,4,8,28,3743.627
9,4,8,32,3045.826
9,5,4,4,9341.030
9,5,4,8,4857.848
9,5,4,12,5626.350
9,5,4,16,4194.460
9,5,4,20,5098.710
9,5,4,24,4423.649
9,5,4,28,4734.478
9,5,4,32,3861.722
9,5,5,4,11580.740
9,5,5,8,5978.070
9,5,5,12,6938.714
9,5,5,16,5149.289
9,5,5,20,6279.205
9,5,5,24,5435.455
9,5,5,28,5824.234
9,5,5,32,4733.692
9,5,6,4,10401.905
9,5,6,8,5360.205
9,5,6,12,6224.830
9,5,6,16,4614.460
9,5,6,20,5630.852
9,5,6,24,4872.044
9,5,6,28,5221.809
9,5,6,32,4240.682
9,5,7,4,12081.668
9,5,7,8,6200.323
9,5,7,12,7209.134
9,5,7,16,5330.491
9,5,7,20,6516.274
9,5,7,24,5630.961
9,5,7,28,6039.073
9,5,7,32,4894.650
9,5,8,4,9222.908
9,5,8,8,4742.498
9,5,8,12,5511.074
9,5,8,16,4079.648
