Tm,Tr,Tc,test#1,test#2,test#3,test#4,test#5,test#6,test#7,test#8,test#9,test#10,MIN Kernel Time,GFLOPS
4,4,4,319.973,266.998,267.886,266.523,266.651,266.476,266.943,266.952,266.624,332.242,266.476,0.5036766087752743
4,4,5,315.383,277.268,266.834,270.209,267.754,271.44,272.29,269.833,270.994,268.48,266.834,0.5030008469685272
4,4,6,270.927,331.599,347.46,324.734,330.476,324.8,322.033,325.067,269.833,324.268,269.833,0.4974103538114314
4,4,7,266.27,273.292,266.222,266.698,269.615,265.988,266.89,323.261,324.022,267.533,265.988,0.504600688752876
4,4,8,317.761,266.716,266.403,266.262,267.357,266.869,268.774,266.894,266.183,266.404,266.183,0.5042310290289012
4,4,9,266.768,265.852,268.479,266.424,266.124,267.0,266.652,266.358,265.755,266.52,265.755,0.5050430960847397
4,4,10,266.52,282.893,275.575,270.392,266.784,267.862,265.865,265.822,266.232,266.469,265.822,0.5049158007990309
4,4,11,265.984,266.449,268.541,265.659,270.821,265.794,266.854,266.331,265.373,265.427,265.373,0.5057700971839638
4,4,12,267.85,268.598,268.644,267.119,265.618,266.243,267.042,265.777,265.63,266.134,265.618,0.5053035863533344
4,4,13,265.78,265.921,267.025,265.562,265.776,266.425,265.676,265.309,266.396,265.913,265.309,0.5058921031702656
4,4,14,265.527,266.481,266.026,266.328,266.818,266.553,268.482,266.177,266.994,266.503,265.527,0.5054767613086428
4,4,15,266.419,266.657,265.711,266.394,265.517,265.868,266.787,266.124,267.921,267.013,265.517,0.5054957987624145
4,4,16,266.698,265.649,266.2,265.245,266.672,266.811,266.222,267.618,267.783,265.766,265.245,0.5060141680333277
4,5,4,266.91,325.329,267.027,266.749,266.41,266.327,267.004,266.208,266.16,266.184,266.16,0.5042746017433123
4,5,5,315.774,265.756,266.833,266.494,265.932,265.768,266.856,266.163,265.932,267.315,265.756,0.5050411956832583
4,5,6,315.129,265.868,265.946,271.215,265.731,266.426,267.159,268.303,266.561,266.983,265.731,0.505088710011252
4,5,7,314.657,265.796,266.072,267.251,268.72,274.416,266.706,266.651,266.116,266.183,265.796,0.504965191349757
4,5,8,266.974,266.084,267.195,267.281,265.483,267.17,267.188,266.313,266.285,267.318,265.483,0.5055605368328668
4,5,9,269.277,269.514,267.076,265.576,267.871,266.161,266.37,266.119,268.151,266.106,265.576,0.5053834985089014
4,5,10,266.651,324.751,267.673,331.56,327.933,265.824,267.13,267.12,267.531,267.165,265.824,0.5049120019260864
4,5,11,267.659,269.581,271.396,267.556,274.55,267.716,276.696,265.832,268.888,273.611,265.832,0.5048968070059285
4,5,12,266.621,276.563,265.936,267.329,270.843,270.452,267.799,267.953,270.368,272.111,265.936,0.5046993562360869
4,5,13,271.317,271.394,267.798,277.533,266.971,272.679,268.026,270.623,279.823,266.968,266.968,0.5027483743369991
4,5,14,270.449,268.959,275.223,272.308,271.145,268.189,268.203,268.117,266.979,269.196,266.979,0.5027276602279581
4,5,15,270.106,269.944,266.692,274.733,268.115,272.011,271.45,272.308,323.701,265.914,265.914,0.5047411117880217
4,5,16,265.422,270.513,266.328,271.778,265.965,266.511,265.941,266.501,265.572,324.05,265.422,0.505676726119161
4,6,4,310.603,266.3,265.775,266.093,267.105,265.996,267.061,268.415,270.674,266.523,265.775,0.5050050907722697
4,6,5,266.181,266.637,266.536,266.329,267.0,267.51,265.911,265.842,265.763,265.847,265.763,0.5050278932733301
4,6,6,265.787,266.103,323.162,266.585,266.457,267.243,266.52,268.886,266.431,323.759,265.787,0.5049822903302268
4,6,7,323.635,268.053,268.431,266.046,266.666,266.874,268.779,270.26,268.599,269.159,266.046,0.5044906820625005
4,6,8,266.298,268.864,323.597,266.612,266.246,266.093,268.14,266.961,266.193,266.557,266.093,0.5044015738858219
4,6,9,265.488,267.023,267.53,267.575,267.875,267.203,267.385,266.188,266.871,267.48,265.488,0.505551015488459
4,6,10,266.202,327.255,325.374,266.481,267.014,269.544,268.041,286.194,266.957,270.617,266.202,0.5041950398569508
4,6,11,274.69,267.513,267.458,278.84,268.426,326.153,322.808,266.724,266.214,265.542,265.542,0.5054482078164659
4,6,12,267.982,266.353,266.392,269.237,265.909,265.905,265.776,266.804,267.433,265.56,265.56,0.5054139478837174
4,6,13,266.35,268.816,266.056,266.343,267.344,266.162,267.711,266.677,321.061,323.666,266.056,0.5044717202393482
4,6,14,265.902,323.952,322.738,265.903,266.745,265.985,267.046,266.096,265.301,266.583,265.301,0.5059073580574517
4,6,15,279.029,269.205,266.563,267.03,266.989,267.112,267.033,266.306,270.227,267.12,266.306,0.503998137480943
4,6,16,266.106,323.374,269.088,269.554,268.118,323.992,324.662,267.37,329.77,265.634,265.634,0.5052731502744376
4,7,4,268.243,266.613,266.344,266.294,266.434,265.582,324.612,324.317,265.935,271.722,265.582,0.5053720809392203
4,7,5,323.037,333.143,326.702,268.602,267.638,270.44,324.947,324.236,266.462,266.528,266.462,0.5037030721078428
4,7,6,266.8,266.459,266.997,364.955,321.894,266.28,266.523,266.897,267.038,266.966,266.28,0.5040473486555506
4,7,7,267.176,268.025,266.867,270.569,270.389,269.94,266.51,268.784,266.489,270.05,266.489,0.503652038170431
4,7,8,266.619,266.509,266.639,268.464,266.424,268.313,266.481,275.16,323.746,268.599,266.424,0.5037749151728073
4,7,9,315.083,267.327,311.888,323.13,266.123,266.838,265.953,266.373,266.653,265.942,265.942,0.5046879695572718
4,7,10,320.863,323.82,266.632,266.564,265.794,266.992,265.94,267.322,266.798,266.364,265.794,0.5049689910231232
4,7,11,265.972,266.314,266.428,302.135,266.402,265.893,265.677,267.169,266.001,265.959,265.677,0.5051913714773955
4,7,12,265.705,266.161,270.602,325.071,266.885,265.579,266.607,265.503,265.704,267.672,265.503,0.5055224536069273
4,7,13,265.183,265.87,266.638,265.973,266.134,266.383,266.138,265.72,271.205,284.842,265.183,0.5061324745553071
4,7,14,265.84,271.597,319.398,324.102,266.596,265.716,265.759,266.917,266.13,266.078,265.716,0.5051172228996371
4,7,15,265.982,265.841,267.087,266.979,266.24,266.6,266.546,277.836,265.519,323.154,265.519,0.5054919911569417
4,7,16,302.764,265.594,272.503,267.368,265.658,266.97,266.419,266.216,267.266,266.045,265.594,0.5053492473474551
4,8,4,323.027,266.024,266.905,266.678,276.898,266.223,266.57,266.137,266.104,265.738,265.738,0.5050754050982548
4,8,5,267.7,266.888,266.421,266.355,267.057,266.055,270.843,265.989,266.193,270.221,265.989,0.5045987916793552
4,8,6,266.134,267.842,267.973,271.498,265.75,265.703,265.987,266.174,266.941,265.423,265.423,0.5056748209461878
4,8,7,266.283,265.701,265.814,265.947,267.038,265.612,266.194,266.71,266.225,265.348,265.348,0.5058177487676561
4,8,8,266.566,265.685,265.52,267.001,265.873,266.073,267.128,265.7,267.169,266.533,265.52,0.5054900873757157
4,8,9,266.051,270.147,266.844,266.226,266.108,265.48,265.84,271.856,266.649,265.595,265.48,0.5055662498116619
4,8,10,265.682,265.878,266.145,265.925,268.384,265.74,265.833,266.156,265.718,266.423,265.682,0.5051818640329416
4,8,11,266.894,265.991,265.789,265.926,265.731,265.727,266.611,265.811,265.949,265.966,265.727,0.5050963131334039
4,8,12,265.719,271.951,267.04,266.039,265.586,265.671,266.628,266.73,267.72,265.957,265.586,0.5053644695127003
4,8,13,305.948,324.475,266.271,313.492,266.775,266.855,319.762,323.892,267.291,267.532,266.271,0.504064385532033
4,8,14,316.849,267.488,266.153,265.665,267.632,266.993,265.634,265.427,266.388,265.702,265.427,0.5056672003978494
4,8,15,266.897,266.827,265.515,266.741,272.069,266.128,265.904,266.565,266.822,267.156,265.515,0.505499606425249
4,8,16,266.18,266.178,265.736,271.381,266.464,266.115,267.005,266.192,266.464,266.722,265.736,0.5050792064304422
4,9,4,267.25,266.089,269.159,324.89,268.152,266.275,267.798,266.581,266.248,267.921,266.089,0.5044091563349105
4,9,5,320.918,266.881,266.251,267.157,265.927,266.046,265.895,266.567,266.646,265.781,265.781,0.5049936902938885
4,9,6,265.638,266.604,265.88,267.387,266.111,266.29,266.762,266.257,265.881,268.831,265.638,0.5052655418276
4,9,7,265.951,267.217,265.749,265.887,265.781,267.039,265.776,265.762,266.85,268.76,265.749,0.5050544987939748
4,9,8,266.312,267.146,267.818,266.28,265.922,271.106,268.613,273.133,331.335,334.518,265.922,0.5047259271515707
4,9,9,305.208,267.397,265.984,266.873,268.012,265.746,268.383,266.789,266.285,324.611,265.746,0.5050602003416796
4,9,10,316.013,267.55,266.712,266.899,266.473,268.72,266.5,266.867,266.875,266.681,266.473,0.5036822792553092
4,9,11,292.325,267.698,267.978,267.422,265.695,266.951,267.802,265.724,266.9,266.668,265.695,0.5051571463520201
4,9,12,265.703,267.551,267.456,266.41,323.312,324.182,320.071,266.748,267.192,266.164,265.703,0.5051419366736545
4,9,13,265.632,279.97,266.137,266.273,266.941,266.378,324.59,323.724,266.486,265.999,265.632,0.5052769545837851
4,9,14,266.253,266.116,266.441,270.348,265.406,266.891,266.704,265.591,267.698,265.986,265.406,0.5057072108392424
4,9,15,266.174,265.774,266.511,266.935,266.416,267.58,267.78,265.901,280.506,266.223,265.774,0.5050069909020446
4,9,16,265.722,266.036,266.001,266.739,266.134,270.643,266.733,266.602,266.903,329.744,265.722,0.5051058173579908
4,10,4,318.512,266.994,266.21,270.716,266.767,272.859,266.753,266.295,266.101,267.014,266.101,0.5043864096715157
4,10,5,266.749,266.369,318.836,323.99,268.738,265.876,266.901,269.558,268.19,267.032,265.876,0.504813251290075
4,10,6,267.357,265.85,267.487,266.429,266.129,267.921,267.469,269.169,272.239,271.765,265.85,0.5048626217791987
4,10,7,267.355,270.125,267.975,267.4,267.623,323.206,323.299,269.587,275.155,268.972,267.355,0.5020206392250004
4,10,8,268.634,269.861,267.039,266.094,265.795,266.309,267.846,268.14,266.424,270.779,265.795,0.5049670911792923
4,10,9,267.817,271.267,267.166,269.948,267.824,323.99,267.025,266.799,266.154,266.92,266.154,0.5042859697768961
4,10,10,315.178,268.193,269.01,270.04,323.158,324.935,265.724,265.935,265.78,324.207,265.724,0.5051020156252352
4,10,11,313.306,268.427,268.162,266.64,267.97,268.722,324.335,323.82,325.46,265.905,265.905,0.5047581955961716
4,10,12,316.129,267.5,320.414,267.728,267.365,269.016,265.723,268.216,268.625,323.647,265.723,0.5051039164844594
4,10,13,312.698,270.488,267.13,269.009,266.934,266.131,267.359,267.502,266.43,266.707,266.131,0.5043295519875551
4,10,14,300.219,267.026,266.867,267.516,265.935,268.524,267.279,275.698,266.859,266.741,265.935,0.5047012540658432
4,10,15,323.322,323.428,266.714,317.943,267.286,266.353,266.564,267.236,267.603,266.351,266.351,0.5039129869983593
4,10,16,269.843,266.067,266.228,277.294,270.275,267.146,266.787,266.127,268.791,267.664,266.067,0.5044508638801505
4,11,4,266.634,268.331,267.184,266.791,266.792,266.564,266.278,267.025,266.92,267.956,266.278,0.5040511345285753
4,11,5,270.366,267.945,266.65,267.608,267.199,266.803,267.035,269.874,268.119,267.67,266.65,0.5033479392462029
4,11,6,266.977,266.812,266.99,267.445,267.254,266.682,323.127,318.572,268.117,267.268,266.682,0.5032875409663944
4,11,7,266.314,267.274,266.755,269.022,278.281,266.935,268.667,266.997,267.044,323.475,266.314,0.5039829975142125
4,11,8,317.404,267.664,270.328,267.415,267.16,266.196,266.603,266.763,266.357,268.796,266.196,0.5042064043035958
4,11,9,266.1,267.015,268.811,267.908,267.981,268.523,267.636,267.123,266.565,321.907,266.1,0.5043883051484405
4,11,10,321.031,313.194,266.435,266.333,266.92,266.706,266.0,267.35,266.321,265.994,265.994,0.5045893065257111
4,11,11,316.027,266.845,266.439,268.269,268.043,267.986,272.246,266.126,266.632,266.874,266.126,0.504339027378009
4,11,12,266.705,266.695,267.016,266.307,266.255,267.387,266.304,271.335,267.11,272.412,266.255,0.5040946761563163
4,11,13,266.889,267.562,266.167,267.533,268.093,266.532,270.169,267.858,271.985,266.775,266.167,0.5042613396852352
4,11,14,270.19,269.069,268.069,269.804,324.946,266.613,266.862,267.088,266.915,266.942,266.613,0.5034177928308072
4,11,15,323.029,277.978,311.612,267.489,268.343,266.635,269.973,266.776,267.156,266.569,266.569,0.503500887199937
4,11,16,323.167,269.21,319.167,268.719,266.59,269.515,266.578,266.596,266.414,266.5,266.414,0.5037938246488548
4,12,4,317.277,269.365,266.627,266.885,266.254,266.732,266.663,266.522,266.396,266.861,266.254,0.5040965694412102
4,12,5,266.781,267.62,267.621,324.368,266.562,326.407,323.61,267.194,267.187,266.799,266.562,0.5035141092878954
4,12,6,266.893,265.827,269.944,331.862,314.443,268.829,267.893,267.126,267.944,322.353,265.827,0.5049063037238505
4,12,7,324.401,266.848,267.049,268.634,312.941,266.481,267.673,266.66,272.169,270.103,266.481,0.5036671582589378
4,12,8,315.784,266.955,266.898,330.955,326.383,266.488,271.964,269.727,267.023,266.7,266.488,0.5036539281318483
4,12,9,317.024,267.616,267.945,266.539,271.318,267.102,266.783,266.992,267.204,266.576,266.539,0.5035575581809791
4,12,10,320.406,266.88,266.089,267.122,323.953,269.092,266.803,271.082,323.883,267.134,266.089,0.5044091563349105
4,12,11,266.743,267.205,267.077,275.947,267.93,267.392,267.292,266.726,323.45,314.106,266.726,0.5032045169949686
4,12,12,266.929,267.378,267.824,266.602,267.075,267.376,267.083,266.749,272.197,266.571,266.571,0.5034971095880647
4,12,13,266.437,266.874,324.275,317.899,266.414,266.761,267.91,266.611,268.497,266.907,266.414,0.5037938246488548
4,12,14,266.69,267.017,323.718,268.09,269.84,324.402,267.367,267.113,266.483,266.883,266.483,0.5036633781517019
4,12,15,267.285,267.268,266.453,267.471,267.514,267.726,266.672,268.984,267.029,267.547,266.453,0.5037200857186821
4,12,16,267.051,266.864,274.703,272.79,269.522,268.402,266.642,266.533,266.461,267.077,266.461,0.5037049624522913
4,13,4,267.012,266.796,267.969,267.335,268.512,266.854,266.817,266.756,267.235,266.777,266.756,0.503147925444976
4,13,5,266.705,269.642,268.779,266.996,267.14,267.031,268.23,267.533,266.851,266.829,266.705,0.5032441386550685
4,13,6,267.054,266.611,270.148,267.498,267.02,267.943,325.848,334.771,324.748,268.31,266.611,0.5034215692525815
4,13,7,266.616,267.134,268.94,267.174,275.919,287.372,267.409,266.953,269.916,266.709,266.616,0.5034121283043779
4,13,8,267.095,268.222,269.715,267.008,266.825,270.48,266.577,266.882,270.698,266.626,266.577,0.5034857770925474
4,13,9,268.205,316.995,266.498,275.142,266.991,266.703,266.714,268.173,266.623,267.51,266.498,0.5036350291559412
4,13,10,322.904,266.793,266.387,266.457,268.352,269.146,268.086,267.986,270.087,266.753,266.387,0.5038448873255827
4,13,11,268.192,267.719,267.656,272.352,267.084,266.92,266.866,270.654,275.061,279.582,266.866,0.5029405319523657
4,13,12,269.712,271.84,320.947,332.122,266.297,266.749,266.642,266.327,266.628,266.38,266.297,0.5040151710308415
4,13,13,322.632,267.016,268.085,270.419,266.778,266.891,266.695,267.024,324.561,266.517,266.517,0.5035991250089112
4,13,14,321.217,266.85,271.729,269.172,266.522,266.507,266.366,267.617,324.826,317.948,266.366,0.5038846098976596
4,13,15,268.145,266.672,266.687,266.704,266.584,266.891,269.886,266.563,267.621,266.191,266.191,0.5042158750671512
4,13,16,266.511,268.006,267.126,266.802,268.878,266.216,266.751,266.924,266.893,268.377,266.216,0.5041685248069236
4,14,4,291.419,268.312,333.721,324.587,331.185,323.144,267.067,271.882,267.051,267.575,267.051,0.5025921191083351
4,14,5,267.313,266.748,266.815,266.764,267.562,266.582,266.787,325.179,324.436,266.9,266.582,0.5034763337359612
4,14,6,266.651,266.617,266.942,268.049,326.791,270.456,266.849,282.862,266.71,271.609,266.617,0.5034102401572293
4,14,7,269.457,266.793,267.271,267.543,267.243,268.796,268.548,266.923,266.815,269.846,266.793,0.5030781467279876
4,14,8,266.85,327.627,266.585,321.463,266.575,268.544,267.574,267.279,268.411,266.498,266.498,0.5036350291559412
4,14,9,267.125,266.864,271.065,267.062,266.929,266.704,266.734,270.319,269.178,266.641,266.641,0.5033649288744041
4,14,10,266.89,266.861,266.997,323.936,326.385,266.789,267.666,266.61,267.051,271.836,266.61,0.5034234574847155
4,14,11,267.925,266.388,266.447,267.678,270.204,268.97,266.757,267.269,267.196,267.092,266.388,0.5038429959307477
4,14,12,267.736,266.78,268.722,267.623,323.54,268.17,271.914,268.955,267.262,332.296,266.78,0.5031026613689183
4,14,13,321.166,266.501,267.696,333.395,311.483,268.258,268.28,271.637,324.472,325.107,266.501,0.5036293597397383
4,14,14,317.747,266.614,267.317,265.67,266.274,266.136,267.696,265.738,270.558,266.111,265.67,0.5052046825008468
4,14,15,321.261,266.783,267.407,266.542,266.552,268.837,266.85,268.106,266.823,266.802,266.542,0.503551890508813
4,14,16,267.364,269.929,267.833,328.777,270.945,313.701,265.71,265.722,266.27,266.488,265.71,0.505128628956381
4,15,4,266.08,266.013,265.953,268.309,266.177,265.878,268.988,267.056,322.232,323.343,265.878,0.5048094539600869
4,15,5,266.656,268.187,266.233,266.394,323.269,323.482,267.478,266.706,267.001,267.544,266.233,0.5041363317094425
4,15,6,268.851,266.564,266.758,268.179,267.746,268.942,325.066,316.114,270.16,266.835,266.564,0.5035103314776188
4,15,7,267.366,268.44,271.683,267.643,267.461,267.06,271.402,267.185,267.223,272.522,267.06,0.5025751816071294
4,15,8,284.836,266.757,323.988,265.569,265.271,265.861,270.845,267.145,265.585,269.911,265.271,0.505964572079119
4,15,9,267.746,272.432,265.916,322.586,323.659,266.622,266.433,266.969,266.476,270.812,265.916,0.5047373155432543
4,15,10,266.124,266.692,266.668,266.257,266.631,266.706,266.664,267.123,319.512,312.72,266.124,0.5043428176338849
4,15,11,321.373,322.458,266.508,326.429,322.594,266.622,266.647,267.057,268.102,310.006,266.508,0.5036161315983011
4,15,12,302.116,269.156,266.819,266.868,266.871,266.233,266.603,322.774,270.774,265.56,265.56,0.5054139478837174
4,15,13,317.517,267.004,265.744,266.412,268.227,267.745,268.484,267.701,267.512,266.69,265.744,0.5050640014449996
4,15,14,266.599,266.136,266.103,267.399,321.601,326.65,265.833,266.685,265.962,266.698,265.833,0.5048949077052134
4,15,15,266.61,266.479,266.993,326.41,269.222,317.225,270.117,270.055,267.598,267.13,266.479,0.5036709384229152
4,15,16,271.567,266.279,267.741,266.276,277.629,270.315,269.359,268.618,267.078,267.335,266.276,0.5040549204584717
4,16,4,267.494,267.004,267.624,267.618,266.866,270.147,267.06,268.125,267.503,266.69,266.69,0.5032724436611796
4,16,5,267.282,266.738,266.732,266.732,266.749,266.682,267.771,266.679,267.763,266.89,266.679,0.5032932026893756
4,16,6,316.488,301.455,266.938,268.94,266.781,267.035,266.481,266.729,266.407,266.403,266.403,0.5038146267121617
4,16,7,268.261,268.616,266.428,268.51,267.708,266.617,267.313,269.609,266.472,331.829,266.428,0.503767351779843
4,16,8,318.039,267.392,326.996,323.676,267.765,267.91,266.57,266.807,270.281,326.931,266.57,0.5034989983869154
4,16,9,268.405,269.272,266.904,267.269,266.898,270.028,267.157,266.673,266.207,331.208,266.207,0.504185569876074
4,16,10,318.122,266.947,267.906,267.084,267.163,266.81,267.731,266.747,266.337,266.726,266.337,0.5039394751761865
4,16,11,267.691,267.106,266.637,266.547,271.086,267.138,266.773,266.8,266.855,266.591,266.547,0.5035424446720466
4,16,12,266.803,267.426,272.515,266.556,267.088,267.981,274.011,270.957,267.278,267.341,266.556,0.5035254430588695
4,16,13,268.15,266.945,267.756,267.023,324.345,324.352,267.936,267.106,269.445,266.969,266.945,0.5027916911723389
4,16,14,266.409,266.947,267.009,267.473,267.219,272.963,322.668,323.723,266.333,266.587,266.333,0.5039470437384778
4,16,15,270.685,267.13,267.318,266.184,265.594,266.169,266.879,266.709,266.113,266.822,265.594,0.5053492473474551
4,16,16,315.209,266.725,269.532,324.158,266.488,271.964,266.504,267.223,266.153,266.879,266.153,0.5042878644989911
5,4,4,313.839,267.678,266.803,267.587,266.725,274.152,267.777,272.006,322.838,322.908,266.725,0.5032064035992125
5,4,5,316.383,322.365,322.426,265.884,266.028,265.716,266.26,265.866,265.765,266.392,265.716,0.5051172228996371
5,4,6,323.769,266.045,267.222,266.947,266.412,269.241,271.814,266.519,267.211,267.204,266.045,0.5044925783232159
5,4,7,266.08,270.075,268.669,331.88,323.949,266.758,266.476,266.382,266.396,266.609,266.08,0.5044262176788936
5,4,8,316.364,266.765,266.571,266.631,266.746,267.617,266.232,266.314,324.926,272.883,266.232,0.5041382253072508
5,4,9,315.388,269.63,266.658,266.39,326.212,269.77,266.504,320.289,322.831,323.431,266.39,0.5038392131836782
5,4,10,266.456,266.92,267.365,266.896,324.618,323.206,266.787,266.898,266.981,269.143,266.456,0.503714414387366
5,4,11,266.209,266.463,323.494,266.246,267.237,267.059,267.082,266.872,268.104,266.42,266.209,0.5041817819833289
5,4,12,266.902,266.411,280.83,323.407,266.183,266.996,266.52,266.525,267.617,324.103,266.183,0.5042310290289012
5,4,13,266.471,266.406,266.912,266.149,267.525,266.499,265.791,266.058,266.705,266.538,265.791,0.5049746906403904
5,4,14,310.82,268.345,267.067,267.171,266.631,323.589,311.515,268.142,268.685,266.189,266.189,0.5042196634721946
5,4,15,266.631,270.611,266.1,268.314,266.711,267.03,266.363,268.31,274.266,267.162,266.1,0.5043883051484405
5,4,16,267.074,267.583,267.102,331.95,324.607,268.92,324.424,266.453,269.559,267.819,266.453,0.5037200857186821
5,5,4,267.043,268.226,269.157,271.048,266.989,268.476,268.338,332.117,379.116,320.272,266.989,0.5027088307008903
5,5,5,316.456,268.294,268.014,274.158,317.776,322.991,266.253,267.295,266.174,267.209,266.174,0.504248078324705
5,5,6,268.891,266.255,267.259,266.489,266.623,323.774,324.738,266.91,267.441,267.306,266.255,0.5040946761563163
5,5,7,314.948,267.199,266.983,324.88,267.353,267.199,266.422,266.647,266.997,266.923,266.422,0.5037786969544557
5,5,8,266.81,266.416,266.969,266.249,266.51,266.526,266.325,266.734,266.258,269.407,266.249,0.5041060360790087
5,5,9,316.429,267.212,323.763,325.081,342.081,324.874,323.572,267.744,267.745,266.656,266.656,0.5033366134645386
5,5,10,267.225,266.777,269.832,267.279,270.31,267.531,268.062,267.039,323.923,266.737,266.737,0.5031837652819069
5,5,11,266.593,267.115,267.518,323.57,324.544,265.721,323.677,327.137,267.382,266.383,265.721,0.5051077182458292
5,5,12,317.539,266.974,267.545,320.096,266.406,267.226,266.928,266.204,266.967,270.264,266.204,0.504191251821911
5,5,13,319.113,267.424,266.922,266.487,267.128,266.976,267.509,266.839,267.717,267.56,266.487,0.5036558181074499
5,5,14,266.954,273.593,266.899,267.5,267.784,268.088,271.45,268.732,266.941,267.622,266.899,0.5028783472399672
5,5,15,267.567,266.898,266.395,266.998,268.227,267.725,323.893,267.517,266.702,342.431,266.395,0.5038297565645001
5,5,16,314.709,268.889,266.657,271.708,323.649,265.983,266.368,266.269,266.09,266.31,265.983,0.5046101743344499
5,6,4,315.776,267.154,268.699,272.604,324.528,266.494,267.26,266.448,266.832,266.417,266.417,0.5037881516569889
5,6,5,315.882,312.01,267.131,266.755,325.196,267.105,331.805,323.174,266.677,267.447,266.677,0.5032969772421318
5,6,6,324.551,323.424,266.464,268.236,267.508,266.538,266.995,267.017,266.452,266.392,266.392,0.5038354304934082
5,6,7,322.026,267.312,267.318,324.229,266.586,267.102,266.732,266.612,267.189,266.53,266.53,0.5035745619630061
5,6,8,316.328,266.597,268.547,268.558,266.396,266.442,266.583,266.979,325.591,271.438,266.396,0.5038278652832625
5,6,9,315.762,266.264,268.032,266.969,323.743,266.865,266.807,268.063,266.86,267.129,266.264,0.5040776372322207
5,6,10,267.364,272.548,266.53,267.026,266.817,267.356,267.813,285.319,277.108,267.492,266.53,0.5035745619630061
5,6,11,269.597,266.851,267.326,267.684,268.029,268.909,275.038,266.568,266.928,266.657,266.568,0.5035027760271301
5,6,12,320.161,267.463,266.414,267.536,322.518,326.781,265.905,267.455,266.276,266.267,265.905,0.5047581955961716
5,6,13,265.508,265.712,267.124,266.309,266.453,266.284,267.283,265.985,266.349,266.542,265.508,0.5055129336969131
5,6,14,267.096,266.748,266.498,266.18,266.549,266.788,266.406,267.222,267.519,265.422,265.422,0.505676726119161
5,6,15,266.053,265.832,268.15,267.029,265.446,265.775,266.221,266.633,270.508,266.917,265.446,0.5056310059296429
5,6,16,265.964,319.685,269.076,323.21,267.366,266.635,266.567,266.227,266.729,266.605,265.964,0.5046462227970703
5,7,4,316.13,266.993,324.669,268.917,266.787,266.611,273.553,267.14,266.851,267.341,266.611,0.5034215692525815
5,7,5,314.873,269.824,332.418,359.888,323.39,316.899,323.995,269.705,265.818,324.303,265.818,0.504923398716415
5,7,6,267.346,267.38,267.394,267.031,268.083,267.47,267.573,269.302,266.746,269.36,266.746,0.5031667878806055
5,7,7,267.285,267.851,271.498,269.881,285.84,270.94,272.44,268.916,276.736,269.008,267.285,0.5021521147838449
5,7,8,273.856,334.238,323.615,266.849,266.962,266.571,323.997,322.85,267.175,267.418,266.571,0.5034971095880647
5,7,9,266.394,266.654,332.908,323.459,266.748,265.564,316.934,266.609,265.887,270.19,265.564,0.5054063351960356
5,7,10,266.652,266.071,266.147,272.746,269.575,323.051,323.355,265.508,267.453,266.355,265.508,0.5055129336969131
5,7,11,265.705,266.475,265.8,266.274,266.906,273.828,266.482,268.056,265.507,265.635,265.507,0.5055148376502315
5,7,12,266.734,266.64,265.794,266.645,266.221,266.198,266.409,266.837,265.889,268.755,265.794,0.5049689910231232
5,7,13,265.669,266.487,266.521,266.257,322.697,267.137,265.962,265.886,267.004,266.97,265.669,0.5052065841328872
5,7,14,317.35,266.61,278.536,266.546,332.231,327.059,267.071,389.696,326.348,323.709,266.546,0.5035443338110495
5,7,15,302.896,266.092,325.324,265.687,272.394,265.463,271.374,266.084,328.319,327.196,265.463,0.5055986257971921
5,7,16,321.698,265.792,266.277,266.769,267.262,321.806,266.162,266.352,267.226,266.971,265.792,0.5049727907536721
5,8,4,320.164,313.0,266.799,266.737,266.669,267.251,266.648,266.411,266.466,266.7,266.411,0.5037994977684855
5,8,5,315.529,266.451,267.788,267.278,266.97,267.224,266.952,266.642,269.841,325.276,266.451,0.5037238666771751
5,8,6,266.723,266.808,266.818,266.343,268.287,267.148,266.272,266.396,266.457,266.625,266.272,0.5040624924888836
5,8,7,317.67,308.477,267.985,266.748,266.355,267.851,266.718,266.331,266.987,266.706,266.331,0.5039508281048769
5,8,8,317.084,266.13,265.97,266.181,272.275,267.502,267.645,267.307,266.616,323.935,265.97,0.504634838515622
5,8,9,315.105,333.599,323.617,266.213,266.188,266.245,266.556,266.947,266.303,268.039,266.188,0.5042215576960645
5,8,10,315.482,266.364,324.515,323.299,265.895,265.568,265.869,266.772,267.51,266.262,265.568,0.5053987227376793
5,8,11,273.978,265.763,266.593,266.107,323.437,323.644,266.711,265.698,266.038,267.921,265.698,0.5051514426153001
5,8,12,265.581,269.383,321.35,324.774,267.05,265.489,266.574,266.588,266.552,268.79,265.489,0.5055491112626135
5,8,13,266.51,275.193,265.85,267.75,266.282,267.023,274.485,323.321,323.706,266.333,265.85,0.5048626217791987
5,8,14,266.97,266.612,267.926,267.59,266.624,266.421,266.401,266.459,273.147,266.915,266.401,0.5038184090900559
5,8,15,269.436,268.402,265.865,268.421,266.581,266.652,267.011,267.004,271.803,272.905,265.865,0.5048341376262389
5,8,16,294.172,269.233,267.805,266.832,266.42,266.579,267.839,266.423,265.745,266.411,265.745,0.5050621008861879
5,9,4,265.82,265.772,267.223,267.752,266.353,268.143,266.523,265.638,267.21,267.915,265.638,0.5052655418276
5,9,5,266.54,267.167,267.145,265.614,267.339,267.564,267.488,266.6,265.905,265.946,265.614,0.5053111959459968
